-2.5,54.9,17.8
3.2,43.5,31.2
28.9,25.7,32.9
31.3,14,16.3
22.5,9.9,12.5
13,15.2,2.4
11.7,11.4,45
-7.1,31.8,30
-12.9,20.1,30
-21.2,4.5,30
-18.8,-15.3,30
-14.6,-29.4,30
1.5,-28.2,30
19.2,-21.6,30
37.3,-14.5,30
41.9,1.1,30
32.9,12.5,30
34.3,39.3,30
32.6,52.2,30
17.5,50,30
-4.3,41.4,12.1
-10.5,24,15
-12,5.5,15
-6.4,-11.1,15
5.1,-2.6,15
8.5,10.8,15
39.2,29.6,15
49.9,41.5,15
57,51.2,15
45.5,57.8,15
45.3,69,15
32.1,71.7,15
17,69.3,15
10.5,61,15
8.7,60.6,0
-0.2,48.5,0
-6.2,34.5,5.3
-3.3,21.6,2
26.7,18.2,0
36.1,29.6,0
47.3,35.2,0
58,47.1,0
59.2,62.8,0
45.8,71.6,0
31.5,75.9,0
17.9,70.1,0
25.5,55.4,-15
12.8,54.2,-15
4,43.2,-15
4,31.5,-15
16.2,29,-15
28.9,27.3,-15
33.6,36.8,-15
48.2,40.7,-15
57.7,49,-15
64.5,60.7,-15
64.8,74.7,-15
52.8,84.4,-15
37.7,82.5,-15
35.7,69.3,-15
24.8,67,-30
19.2,54.8,-30
19.7,42.3,-30
30.2,45.2,-30
37.3,53.3,-30
44.2,66,-30
45.9,79,-30
32.2,78.3,-30
31.7,60.7,-35
21.6,34.7,36.2
13.6,37.6,34.3
4.6,14.8,3.8
